Submission ID,What is your age?,How many cups of coffee do you typically drink per day?,Where do you typically drink coffee?,Where do you typically drink coffee? (At home),Where do you typically drink coffee? (At the office),Where do you typically drink coffee? (On the go),Where do you typically drink coffee? (At a cafe),Where do you typically drink coffee? (None of these),How do you brew coffee at home?,How do you brew coffee at home? (Pour over),How do you brew coffee at home? (French press),How do you brew coffee at home? (Espresso),How do you brew coffee at home? (Coffee brewing machine (e.g. Mr. Coffee)),How do you brew coffee at home? (Pod/capsule machine (e.g. Keurig/Nespresso)),How do you brew coffee at home? (Instant coffee),How do you brew coffee at home? (Bean-to-cup machine),How do you brew coffee at home? (Cold brew),How do you brew coffee at home? (Coffee extract (e.g. Cometeer)),How do you brew coffee at home? (Other),How else do you brew coffee at home?,"On the go, where do you typically purchase coffee?","On the go, where do you typically purchase coffee? (National chain (e.g. Starbucks, Dunkin))","On the go, where do you typically purchase coffee? (Local cafe)","On the go, where do you typically purchase coffee? (Drive-thru)","On the go, where do you typically purchase coffee? (Specialty coffee shop)","On the go, where do you typically purchase coffee? (Deli or supermarket)","On the go, where do you typically purchase coffee? (Other)",Where else do you purchase coffee?,What is your favorite coffee drink?,Please specify what your favorite coffee drink is,Do you usually add anything to your coffee?,Do you usually add anything to your coffee? (No - just black),"Do you usually add anything to your coffee? (Milk, dairy alternative, or coffee creamer)",Do you usually add anything to your coffee? (Sugar or sweetener),Do you usually add anything to your coffee? (Flavor syrup),Do you usually add anything to your coffee? (Other),What else do you add to your coffee?,What kind of dairy do you add?,What kind of dairy do you add? (Whole milk),What kind of dairy do you add? (Skim milk),What kind of dairy do you add? (Half and half),What kind of dairy do you add? (Coffee creamer),What kind of dairy do you add? (Flavored coffee creamer),What kind of dairy do you add? (Oat milk),What kind of dairy do you add? (Almond milk),What kind of dairy do you add? (Soy milk),What kind of dairy do you add? (Other),What kind of sugar or sweetener do you add?,What kind of sugar or sweetener do you add? (Granulated Sugar),"What kind of sugar or sweetener do you add? (Artificial Sweeteners (e.g., Splenda))",What kind of sugar or sweetener do you add? (Honey),What kind of sugar or sweetener do you add? (Maple Syrup),What kind of sugar or sweetener do you add? (Stevia),What kind of sugar or sweetener do you add? (Agave Nectar),What kind of sugar or sweetener do you add? (Brown Sugar),What kind of sugar or sweetener do you add? (Raw Sugar (Turbinado)),What kind of flavorings do you add?,What kind of flavorings do you add? (Vanilla Syrup),What kind of flavorings do you add? (Caramel Syrup),What kind of flavorings do you add? (Hazelnut Syrup),What kind of flavorings do you add? (Cinnamon (Ground or Stick)),What kind of flavorings do you add? (Peppermint Syrup),What kind of flavorings do you add? (Other),What other flavoring do you use?,"Before today's tasting, which of the following best described what kind of coffee you like?",How strong do you like your coffee?,What roast level of coffee do you prefer?,How much caffeine do you like in your coffee?,"Lastly, how would you rate your own coffee expertise?",Coffee A - Bitterness,Coffee A - Acidity,Coffee A - Personal Preference,Coffee A - Notes,Coffee B - Bitterness,Coffee B - Acidity,Coffee B - Personal Preference,Coffee B - Notes,Coffee C - Bitterness,Coffee C - Acidity,Coffee C - Personal Preference,Coffee C - Notes,Coffee D - Bitterness,Coffee D - Acidity,Coffee D - Personal Preference,Coffee D - Notes,"Between Coffee A, Coffee B, and Coffee C which did you prefer?","Between Coffee A and Coffee D, which did you prefer?","Lastly, what was your favorite overall coffee?",Do you work from home or in person?,"In total, much money do you typically spend on coffee in a month?",Why do you drink coffee?,Why do you drink coffee? (It tastes good),Why do you drink coffee? (I need the caffeine),Why do you drink coffee? (I need the ritual),Why do you drink coffee? (It makes me go to the bathroom),Why do you drink coffee? (Other),Other reason for drinking coffee,Do you like the taste of coffee?,Do you know where your coffee comes from?,What is the most you've ever paid for a cup of coffee?,What is the most you'd ever be willing to pay for a cup of coffee?,Do you feel like you’re getting good value for your money when you buy coffee at a cafe?,Approximately how much have you spent on coffee equipment in the past 5 years?,Do you feel like you’re getting good value for your money with regards to your coffee equipment?,Gender,Gender (please specify),Education Level,Ethnicity/Race,Ethnicity/Race (please specify),Employment Status,Number of Children,Political Affiliation
9dJja5,25-34 years old,2,At home,True,False,False,False,False,Espresso,False,False,True,False,False,False,False,False,False,False,,,,,,,,,,Americano,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chocolatey,Somewhat strong,Dark,Full caffeine,6.0,3.0,3.0,2.0,Medium fruityness,2.0,2.0,4.0,"Balanced and full bodied, rich",4.0,2.0,3.0,most like standard coffee ,1.0,4.0,1.0,very fruity and juicy,Coffee B,Coffee A,Coffee B,I primarily work from home,$20-$40,"It tastes good, I need the ritual",True,False,True,False,False,,Yes,Yes,$8-$10,$8-$10,No,$300-$500,Yes,Male,,Master's degree,Asian/Pacific Islander,,Employed full-time,,Democrat
EPb7N2,35-44 years old,1,At home,True,False,False,False,False,Pour over,True,False,False,False,False,False,False,False,False,False,,,,,,,,,,Cortado,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Caramalized,Medium,Light,Full caffeine,6.0,3.0,3.0,4.0,"Light mouthfeel- melon, lemon/lime",4.0,2.0,2.0,"Heavier mouthfeel, bit more burnt taste- liked less as it cooled",3.0,2.0,5.0,"Medium mouthfeel, orange notes",3.0,4.0,3.0,"Fruitier, medium-light mouthfeel.  Pear, berry, grapefruit?  Enjoyed more as it cooled- got more of the fermented notes when it was hot which I don't love",Coffee C,Coffee A,Coffee C,,,,False,False,False,False,False,,,,,,,,,,,,,,,,
kYRBQe,25-34 years old,2,"At home, At the office",True,True,False,False,False,"Pour over, Other",True,False,False,False,False,False,False,False,False,True,"Aeropress, Moka Pot",,,,,,,,,Cappuccino,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bright,Somewhat strong,Light,Full caffeine,7.0,2.0,4.0,5.0,,4.0,2.0,3.0,,3.0,4.0,3.0,,3.0,3.0,4.0,,Coffee A,Coffee A,Coffee A,I primarily work in person,$80-$100,"I need the ritual, It tastes good",True,False,True,False,False,,Yes,Yes,$8-$10,$8-$10,Yes,$300-$500,Yes,Male,,Doctorate or professional degree,White/Caucasian,,Employed full-time,,Democrat
24xGVD,35-44 years old,2,At home,True,False,False,False,False,Pour over,True,False,False,False,False,False,False,False,False,False,,,,,,,,,,Latte,,"Milk, dairy alternative, or coffee creamer",False,True,False,False,False,,Whole milk,True,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,Nutty,Somewhat strong,Medium,Full caffeine,8.0,1.0,5.0,2.0,,4.0,3.0,2.0,,3.0,2.0,5.0,,2.0,4.0,4.0,,Coffee C,Coffee D,Coffee C,I primarily work in person,$20-$40,"It tastes good, I need the caffeine, I need the ritual",True,True,True,False,False,,Yes,Yes,$4-$6,$6-$8,No,$500-$1000,Yes,Female,,Some college or associate's degree,White/Caucasian,,Employed full-time,,No affiliation
VZ1O46,25-34 years old,4,"At the office, At home, At a cafe",True,True,False,True,False,"French press, Espresso, Pour over",True,True,True,False,False,False,False,False,False,False,,,,,,,,,,Latte,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full Bodied,Medium,Light,Full caffeine,6.0,2.0,3.0,4.0,"Cocoa, cherry",3.0,2.0,3.0,Bready,4.0,1.0,3.0,"Dark chocolate, grassy",1.0,3.0,4.0,"Peach, cherry, apple",Coffee A,Coffee A,Coffee A,I primarily work in person,$40-$60,"It tastes good, I need the caffeine, I need the ritual",True,True,True,False,False,,Yes,Yes,$8-$10,$8-$10,Yes,$500-$1000,Yes,Male,,Bachelor's degree,White/Caucasian,,Employed full-time,,Democrat
PABJee,25-34 years old,2,"At home, At a cafe",True,False,False,True,False,"Pour over, French press, Coffee brewing machine (e.g. Mr. Coffee), Pod/capsule machine (e.g. Keurig/Nespresso)",True,True,False,True,True,False,False,False,False,False,,,,,,,,,,Americano,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full Bodied,Somewhat strong,Dark,Full caffeine,6.0,2.0,4.0,3.0,"earthy, and a bit sour...",3.0,4.0,4.0,"rich and creamy, almost dairy-like...",3.0,3.0,3.0,"bright, tangerine",2.0,5.0,2.0,very blueberry,Coffee B,Coffee A,Coffee B,I primarily work from home,$20-$40,It tastes good,True,False,False,False,False,,Yes,Yes,$6-$8,$6-$8,Yes,$100-$300,Yes,Male,,Master's degree,Hispanic/Latino,,Employed full-time,,Democrat
eBxWYQ,35-44 years old,1,"At the office, At home",True,True,False,False,False,Other,False,False,False,False,False,False,False,False,False,True,Aeropress,,,,,,,,,Latte,,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener",False,True,True,False,False,,Half and half,False,False,True,False,False,False,False,False,False,"Artificial Sweeteners (e.g., Splenda)",False,True,False,False,False,False,False,False,,,,,,,,,Caramalized,Medium,Light,Full caffeine,3.0,2.0,4.0,3.0,warming spices,3.0,3.0,2.0,"Earthy, bourbon",3.0,1.0,4.0,Chocolate orange,5.0,3.0,1.0,"Blueberry, thick, creamy",Coffee C,Coffee A,Coffee C,I do a mix of both,<$20,"It makes me go to the bathroom, I need the caffeine, It tastes good",True,True,False,True,False,,Yes,No,$6-$8,$8-$10,Yes,$100-$300,Yes,Female,,Master's degree,White/Caucasian,,Employed full-time,,Democrat
qbE1NO,45-54 years old,2,At home,True,False,False,False,False,"Coffee brewing machine (e.g. Mr. Coffee), Pour over",True,False,False,True,False,False,False,False,False,False,,,,,,,,,,Mocha,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chocolatey,Medium,Medium,Full caffeine,6.0,2.0,4.0,4.0,"Hot chocolate, caramel. A bit more flavor than I prefer.",3.0,3.0,5.0,"Chocolate, nutty. Very good.",4.0,2.0,3.0,"Not bad, not my preferred flavors.",4.0,2.0,1.0,"Too the sweet, not balance I prefer.",Coffee B,Coffee A,Coffee B,I primarily work from home,$20-$40,"I need the ritual, I need the caffeine, It tastes good",True,True,True,False,False,,Yes,Yes,$4-$6,$4-$6,No,$500-$1000,Yes,Male,,Some college or associate's degree,White/Caucasian,,Employed full-time,,No affiliation
oAVLaP,35-44 years old,3,At home,True,False,False,False,False,French press,False,True,False,False,False,False,False,False,False,False,,,,,,,,,,Pourover,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bright,Somewhat strong,Light,Full caffeine,6.0,2.0,5.0,4.0,,3.0,1.0,3.0,,4.0,2.0,2.0,,3.0,4.0,5.0,,Coffee A,Coffee D,Coffee D,I do a mix of both,$20-$40,"I need the ritual, I need the caffeine, It tastes good, It makes me go to the bathroom",True,True,True,True,False,,Yes,Yes,$6-$8,$8-$10,Yes,$300-$500,Yes,Male,,Doctorate or professional degree,White/Caucasian,,Employed full-time,1,Democrat
LdMLgl,25-34 years old,2,"At home, At the office, At a cafe",True,True,False,True,False,"French press, Espresso",False,True,True,False,False,False,False,False,False,False,,,,,,,,,,Americano,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juicy,Somewhat strong,Light,Full caffeine,5.0,2.0,4.0,4.0,,3.0,2.0,2.0,,2.0,1.0,3.0,,1.0,4.0,3.0,,Coffee A,Coffee A,Coffee A,I do a mix of both,$40-$60,"It tastes good, I need the caffeine",True,True,False,False,False,,Yes,Yes,$8-$10,$8-$10,Yes,$500-$1000,Yes,Male,,Master's degree,Asian/Pacific Islander,,Employed full-time,,
ylq5zd,25-34 years old,3,"At home, At a cafe",True,False,False,True,False,Espresso,False,False,True,False,False,False,False,False,False,False,,,,,,,,,,Espresso,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Somewhat strong,Light,Full caffeine,8.0,2.0,4.0,3.0,"Very fruity, got a bit sour as it cooled to me",3.0,1.0,2.0,"Tasted like a darker medium type roast, flavors more muddy",3.0,2.0,3.0,"Tasted like a medium roast, still a bit muddy but very enjoyable ",1.0,4.0,5.0,"My favorite, very juicy and tastes like what I typically like for espresso ",Coffee C,Coffee D,Coffee D,I primarily work from home,$40-$60,"It tastes good, I need the ritual",True,False,True,False,False,,Yes,Yes,$15-$20,More than $20,,"More than $1,000",Yes,Male,,Doctorate or professional degree,Hispanic/Latino,,Homemaker,1,No affiliation
NAB1EO,25-34 years old,1,At home,True,False,False,False,False,Pour over,True,False,False,False,False,False,False,False,False,False,,,,,,,,,,Pourover,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Somewhat light,Light,Full caffeine,6.0,1.0,5.0,4.0,"Balanced, mild, berries, juicy, sweet, bright",4.0,2.0,2.0,"Diner coffee, dirt, light body",3.0,3.0,1.0,"Toasty, similar to B, heavy body",2.0,4.0,5.0,"Berries, red fruit, full, red currant, sweet",Coffee A,Coffee D,Coffee C,I primarily work in person,$80-$100,"It tastes good, I need the ritual, I need the caffeine",True,True,True,False,False,,Yes,Yes,$8-$10,$10-$15,No,$500-$1000,No,Male,,Bachelor's degree,White/Caucasian,,Employed full-time,,Democrat
7d9rj0,25-34 years old,1,"At a cafe, At home",True,False,False,True,False,"French press, Espresso",False,True,True,False,False,False,False,False,False,False,,,False,False,False,False,False,False,,Cortado,,"Milk, dairy alternative, or coffee creamer",False,True,False,False,False,,"Whole milk, Skim milk",True,True,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,Nutty,Medium,Medium,Full caffeine,6.0,2.0,4.0,3.0,,1.0,2.0,2.0,,2.0,3.0,4.0,,3.0,3.0,3.0,,Coffee C,Coffee A,Coffee C,I primarily work from home,$40-$60,"It tastes good, I need the caffeine",True,True,False,False,False,,Yes,Yes,$8-$10,$10-$15,Yes,$500-$1000,Yes,Female,,,,,Employed full-time,,
ZdRrKB,35-44 years old,2,At home,True,False,False,False,False,Coffee brewing machine (e.g. Mr. Coffee),False,False,False,True,False,False,False,False,False,False,,,,,,,,,,Latte,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bright,Medium,Light,Full caffeine,6.0,2.0,5.0,5.0,"milk chocolate chocolate, cherry",3.0,2.0,3.0,"diner coffee, nuts",4.0,2.0,2.0,"thin, bitter, paper, burnt toast",2.0,2.0,4.0,"trpical fruit, sweet",Coffee A,Coffee A,Coffee A,I primarily work from home,$20-$40,"It tastes good, I need the caffeine",True,True,False,False,False,,Yes,Yes,$6-$8,$8-$10,No,"More than $1,000",Yes,Male,,Doctorate or professional degree,White/Caucasian,,Employed full-time,2,Democrat
xdN56d,25-34 years old,1,At home,True,False,False,False,False,Pour over,True,False,False,False,False,False,False,False,False,False,Aeropress,,,,,,,,,Mocha,,"No - just black, Milk, dairy alternative, or coffee creamer",True,True,False,False,False,,Oat milk,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,Fruity,Somewhat light,Light,Full caffeine,5.0,3.0,5.0,5.0,"Gold raisins, fruity, smooth finish",3.0,3.0,3.0,"Chocolate, Earthy Finish",3.0,2.0,2.0,"Balanced, Well-Rounded, Graphes? Subtle taste, Brown",2.0,4.0,4.0,"Fruity, Orange? Lemon?",Coffee A,Coffee A,Coffee A,I primarily work from home,$20-$40,"I need the ritual, It tastes good",True,False,True,False,False,,Yes,No,$6-$8,$6-$8,Yes,$50-$100,Yes,Male,,Master's degree,Asian/Pacific Islander,,Employed full-time,,Democrat
rlrMg2,35-44 years old,3,At home,True,False,False,False,False,Coffee brewing machine (e.g. Mr. Coffee),False,False,False,True,False,False,False,False,False,False,,,,,,,,,,Latte,,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener",False,True,True,False,False,,Half and half,False,False,True,False,False,False,False,False,False,"Artificial Sweeteners (e.g., Splenda)",False,True,False,False,False,False,False,False,,,,,,,,,Full Bodied,Somewhat strong,Light,Full caffeine,5.0,1.0,4.0,1.0,,2.0,3.0,5.0,,2.0,1.0,4.0,,2.0,1.0,4.0,,Coffee B,Coffee D,Coffee B,I primarily work from home,$40-$60,"It tastes good, I need the caffeine, I need the ritual",True,True,True,False,False,,Yes,No,$8-$10,$15-$20,No,$100-$300,Yes,Male,,Bachelor's degree,White/Caucasian,,Employed full-time,3,Democrat
qbE1pg,35-44 years old,1,At home,True,False,False,False,False,Coffee brewing machine (e.g. Mr. Coffee),False,False,False,True,False,False,False,False,False,False,,,,,,,,,,Blended drink (e.g. Frappuccino),,"Milk, dairy alternative, or coffee creamer",False,True,False,False,False,,"Oat milk, Almond milk",False,False,False,False,False,True,True,False,False,,,,,,,,,,,,,,,,,,Caramalized,Medium,Blonde,Full caffeine,2.0,2.0,3.0,3.0,,3.0,2.0,4.0,,3.0,4.0,5.0,,5.0,5.0,1.0,,Coffee C,Coffee A,Coffee C,I primarily work in person,$20-$40,"I need the caffeine, It makes me go to the bathroom",False,True,False,True,False,,No,Yes,$10-$15,$15-$20,No,Less than $20,Yes,Female,,Doctorate or professional degree,White/Caucasian,,Employed full-time,,No affiliation
pLPpXJ,25-34 years old,3,"At home, At a cafe",True,False,False,True,False,"Pour over, Espresso",True,False,True,False,False,False,False,False,False,False,,,,,,,,,,Pourover,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Medium,Light,Full caffeine,7.0,1.0,5.0,5.0,"Citrus, green apple, light mouthfeel",4.0,2.0,1.0,"Dark chocolate, lighter mouthfeel",4.0,1.0,1.0,"Med/Dark, hazlenut, medium mouthfeel, lighter mouthfeel as it cooled",1.0,3.0,4.0,"Floral, light, strawberry, heavier mouthfeel",Coffee A,Coffee A,Coffee A,I primarily work from home,$60-$80,"It tastes good, I need the caffeine, I need the ritual",True,True,True,False,False,,Yes,Yes,$8-$10,More than $20,Yes,"More than $1,000",Yes,Male,,Bachelor's degree,White/Caucasian,,Employed full-time,,Democrat
xdN5vk,25-34 years old,2,"At home, On the go",True,False,True,False,False,"Pour over, Espresso, French press",True,True,True,False,False,False,False,False,False,False,,Other,False,False,False,False,False,True,Online: Amazon.com,Pourover,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Caramalized,Somewhat strong,Light,Full caffeine,6.0,3.0,2.0,3.0,,4.0,3.0,5.0,toasted marshmallow/charcoal,2.0,2.0,4.0,"very mild, easy to drink",1.0,5.0,1.0,"stomach bile, green apples",Coffee B,Coffee A,Coffee B,I primarily work from home,$20-$40,"It tastes good, I need the caffeine, I need the ritual",True,True,True,False,False,,Yes,Yes,$6-$8,$8-$10,Yes,$100-$300,Yes,Male,,Some college or associate's degree,White/Caucasian,,Homemaker,2,Democrat
vNx5a0,25-34 years old,More than 4,"At the office, At a cafe, At home",True,True,False,True,False,"Pour over, French press",True,True,False,False,False,False,False,False,False,False,,,,,,,,,,Cortado,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Somewhat strong,Medium,Full caffeine,6.0,2.0,3.0,4.0,interesting caramely notes,3.0,2.0,3.0,No strong notes — tastes like just coffee ,1.0,3.0,2.0,Walnuts,1.0,4.0,3.0,Blueberries ,Coffee A,Coffee A,Coffee A,I do a mix of both,>$100,"It tastes good, I need the caffeine, I need the ritual",True,True,True,False,False,,Yes,Yes,More than $20,More than $20,Yes,$300-$500,Yes,Non-binary,,Bachelor's degree,White/Caucasian,,Employed full-time,,Democrat
LdML6J,35-44 years old,1,At home,True,False,False,False,False,Espresso,False,False,True,False,False,False,False,False,False,False,,,,,,,,,,Espresso,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chocolatey,Somewhat strong,Light,Full caffeine,8.0,1.0,3.0,4.0,"Fermented taste, jackfruit. Sweet, fruity.",2.0,4.0,4.0,"High astringency in the beginning, went away over time. Plums, Guava.",2.0,3.0,3.0,"Very balanced, a bit too much. I couldn't pick out any flavor notes. ",4.0,2.0,2.0,"Bitterness and astringency galore, but taste dramatically improved over time.",Coffee B,Coffee A,Coffee A,I primarily work from home,$20-$40,"It tastes good, I need the ritual",True,False,True,False,False,,Yes,Yes,$8-$10,$15-$20,No,"More than $1,000",Yes,Male,,Master's degree,Other (please specify),South Asian (Indian subcontinent),Employed full-time,2,Independent
bl4QML,35-44 years old,2,At home,True,False,False,False,False,"Pour over, Pod/capsule machine (e.g. Keurig/Nespresso)",True,False,False,False,True,False,False,False,False,False,,,,,,,,,,Espresso,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweet,Medium,Light,Full caffeine,5.0,1.0,,4.0,Grassy,2.0,1.0,,Malty,2.0,,,,2.0,,,,Coffee B,Coffee D,Coffee B,,,,,,,,,,,,,,,,,,,,,,,,
6dQEyJ,35-44 years old,1,"At home, At a cafe",True,False,False,True,False,Espresso,False,False,True,False,False,False,False,False,False,False,,,,,,,,,,Latte,,"Milk, dairy alternative, or coffee creamer",False,True,False,False,False,,"Whole milk, Half and half",True,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,Sweet,Very strong,Medium,Full caffeine,1.0,1.0,4.0,5.0,Apple cider vinegar ,3.0,1.0,1.0,"Burnt, dirt",4.0,2.0,2.0,Earthier?,1.0,3.0,4.0,Berries ,Coffee A,Coffee A,Coffee A,I primarily work in person,$20-$40,"It tastes good, I need the caffeine, I need the ritual",True,True,True,False,False,,No,No,$6-$8,$6-$8,Yes,"More than $1,000",Yes,Female,,Doctorate or professional degree,White/Caucasian,,Employed full-time,,
xdN5L5,25-34 years old,2,At home,True,False,False,False,False,"Pour over, Coffee brewing machine (e.g. Mr. Coffee), Espresso",True,False,True,True,False,False,False,False,False,False,,,,,,,,,,Pourover,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Somewhat light,Light,Full caffeine,6.0,4.0,4.0,3.0,"Nutty, Cherry",2.0,2.0,1.0,grape,2.0,2.0,2.0,grape,3.0,4.0,4.0,"Fruity, Melon, Citrus",Coffee A,Coffee D,Coffee D,I primarily work from home,$60-$80,"It tastes good, I need the caffeine",True,True,False,False,False,,Yes,Yes,$6-$8,$10-$15,No,$500-$1000,Yes,Male,,Bachelor's degree,White/Caucasian,,Employed full-time,,Democrat
OABMra,25-34 years old,1,At home,True,False,False,False,False,Pour over,True,False,False,False,False,False,False,False,False,False,,,,,,,,,,Regular drip coffee,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweet,Somewhat light,Light,Full caffeine,5.0,1.0,5.0,3.0,Really bright. The most familiar specialty coffee taste.,3.0,2.0,4.0,Light and tea-like. Great balance.,5.0,3.0,3.0,"Dark, deep, smooth. Bitterness lingers.",3.0,4.0,3.0,"Bright, sweet, very flavorful. More interesting than Coffee A.",Coffee B,Coffee D,Coffee B,I primarily work in person,$20-$40,I need the caffeine,False,True,False,False,False,,Yes,Yes,$4-$6,$8-$10,Yes,$300-$500,Yes,Male,,Master's degree,Asian/Pacific Islander,,Employed full-time,,Democrat
jB9AgQ,18-24 years old,1,At home,True,False,False,False,False,French press,False,True,False,False,False,False,False,False,False,False,,,,,,,,,,Cappuccino,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chocolatey,Somewhat strong,Light,Full caffeine,4.0,2.0,4.0,3.0,,3.0,3.0,4.0,,4.0,2.0,4.0,,2.0,3.0,4.0,,Coffee B,Coffee D,Coffee B,I primarily work in person,$20-$40,"It tastes good, I need the ritual",True,False,True,False,False,,Yes,Yes,$6-$8,$10-$15,Yes,$50-$100,Yes,Non-binary,,Some college or associate's degree,Hispanic/Latino,,Employed part-time,,Democrat
EPb7AB,25-34 years old,3,"At home, On the go, At a cafe, At the office",True,True,True,True,False,Cold brew,False,False,False,False,False,False,False,True,False,False,,"National chain (e.g. Starbucks, Dunkin)",True,False,False,False,False,False,,Cold brew,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full Bodied,Very strong,Medium,Full caffeine,1.0,3.0,3.0,4.0,Coffee forward ,2.0,4.0,3.0,Hot cocoa ,4.0,2.0,2.0,Fruity,1.0,1.0,1.0,Woodsy,Coffee A,Coffee A,Coffee A,I primarily work in person,$80-$100,"It tastes good, I need the caffeine",True,True,False,False,False,,Yes,No,$8-$10,$10-$15,Yes,$50-$100,Yes,Female,,Bachelor's degree,White/Caucasian,,Employed full-time,,Democrat
GrBAQO,35-44 years old,2,At home,True,False,False,False,False,"Pour over, Espresso",True,False,True,False,False,False,False,False,False,False,,,,,,,,,,Espresso,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Medium,Light,Full caffeine,5.0,2.0,3.0,5.0,,3.0,1.0,3.0,,4.0,1.0,2.0,,2.0,3.0,4.0,,Coffee A,Coffee A,Coffee A,I primarily work from home,$80-$100,"I need the caffeine, It tastes good",True,True,False,False,False,,Yes,Yes,$4-$6,$4-$6,Yes,"More than $1,000",Yes,Male,,Some college or associate's degree,White/Caucasian,,Employed full-time,,No affiliation
lNlk9v,25-34 years old,2,At home,True,False,False,False,False,"Pour over, Coffee brewing machine (e.g. Mr. Coffee)",True,False,False,True,False,False,False,False,False,False,,,,,,,,,,Regular drip coffee,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juicy,Somewhat strong,Light,Full caffeine,5.0,4.0,3.0,3.0,Nutty,3.0,2.0,2.0,"Smoky, almost charcoal",2.0,3.0,4.0,"Date, dark chocolate, sour fruit",2.0,4.0,5.0,"Grape, dark berry, cantaloupe ",Coffee C,Coffee D,Coffee D,I primarily work from home,$60-$80,"It tastes good, I need the ritual, I need the caffeine",True,True,True,False,False,,Yes,Yes,$8-$10,$15-$20,Yes,$500-$1000,Yes,Male,,Bachelor's degree,White/Caucasian,,Employed full-time,,Republican
eBxWox,35-44 years old,3,At home,True,False,False,False,False,Pod/capsule machine (e.g. Keurig/Nespresso),False,False,False,False,True,False,False,False,False,False,,,,,,,,,,Americano,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Caramalized,Weak,Medium,Half caff,2.0,3.0,2.0,1.0,Really sour on the top of the tongue but finishes nice.,5.0,4.0,3.0,Tastes completely different once it cools. ,2.0,3.0,4.0,Easy to drink!!,4.0,4.0,1.0,Tastes like a nut that’s about to turn? ,Coffee C,Coffee A,Coffee C,I primarily work from home,<$20,"It tastes good, I need the ritual, Other",True,False,True,False,True,Appetite suppressant ,Yes,Yes,$6-$8,$4-$6,No,$100-$300,Yes,Female,,Master's degree,White/Caucasian,,Employed full-time,1,Democrat
VZ1OyM,18-24 years old,1,At the office,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,Cappuccino,,"No - just black, Milk, dairy alternative, or coffee creamer",True,True,False,False,False,,Coffee creamer,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,Bold,Medium,Medium,Full caffeine,6.0,2.0,2.0,2.0,,4.0,2.0,4.0,,3.0,5.0,3.0,,2.0,2.0,4.0,,Coffee B,Coffee D,Coffee B,I primarily work in person,<$20,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom",True,True,True,True,False,,Yes,No,$4-$6,$6-$8,Yes,Less than $20,Yes,Male,,Some college or associate's degree,White/Caucasian,,Student,,Independent
